documento_id;tipo_documento;area_direito;modelo_ou_peca_real;qualidade_clareza;qualidade_estrutura;risco;resumo;NOTA;RAG GOLD;RAG SILVER;RAG_GOLD;RAG_SILVER
trabalistas diversas (pesquisar por assunto no windows explorer) (181).docx;recurso;trabalhista;peca_real;7;8;2;Recurso ordin√°rio adesivo interposto por Lula Silva contra a condena√ß√£o ao pagamento de adicional de periculosidade, alegando cerceamento de defesa e erro no c√°lculo do adicional.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (325).docx;contestacao;trabalhista;peca_real;8;7;2;Defesa apresentada em contesta√ß√£o a uma reclamat√≥ria trabalhista, argumentando sobre a inexist√™ncia de rescis√£o indireta e caracteriza√ß√£o de abandono de emprego pelo reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (408).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o trabalhista onde a reclamada impugna os pedidos da reclamante, alegando incompet√™ncia do ju√≠zo e refutando pedidos de horas extras e adicional de insalubridade.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (50).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Peti√ß√£o de homologa√ß√£o de acordo entre reclamante e reclamado, com detalhes sobre o pagamento e quita√ß√£o de verbas trabalhistas.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (709).docx;recurso;trabalhista;peca_real;8;7;2;Recurso inominado apresentado contra senten√ßa que extinguiu a√ß√£o de cobran√ßa sem resolu√ß√£o de m√©rito, argumentando a desnecessidade de prova pericial e a liquidez da demanda.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (8).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa trata de uma a√ß√£o anulat√≥ria de auto de infra√ß√£o e multa imposta √† empresa por n√£o cumprir a cota de contrata√ß√£o de pessoas com defici√™ncia, argumentando sobre a dificuldade de encontrar candidatos qualificados.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (318).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada pela Reclamada em resposta √† Reclamat√≥ria Trabalhista, refutando as alega√ß√µes do Reclamante sobre horas extras e adicional de insalubridade.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (205).docx;recurso;trabalhista;modelo;8;7;2;Modelo de recurso de revista a ser interposto ao Tribunal Superior do Trabalho, abordando pressupostos de admissibilidade e requerimentos finais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (240).docx;peticao_inicial;trabalhista;modelo;8;7;2;Peti√ß√£o inicial para tutela de urg√™ncia em a√ß√£o trabalhista, visando garantir o pagamento de direitos rescis√≥rios diante da aliena√ß√£o de bens pela empresa requerida.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (691).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Reclama√ß√£o trabalhista com pedido de liminar e tutela antecipada, visando a reintegra√ß√£o do reclamante e o pagamento de sal√°rios em atraso, fundamentada na garantia de emprego do dirigente sindical.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (528).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que aborda quest√µes como horas extras, adicional de insalubridade e indeniza√ß√£o por danos morais devido a atrasos salariais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (104).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada por uma empresa em resposta a uma reclama√ß√£o trabalhista, refutando alega√ß√µes de horas extras e defendendo a regularidade da jornada de trabalho do reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (590).docx;modelo_generico;trabalhista;modelo;8;7;2;Modelo de entrevista para coleta de dados de reclamante em processo trabalhista, abrangendo informa√ß√µes pessoais e laborais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (49).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Peti√ß√£o de acordo extrajudicial entre empregado e empregador, visando a homologa√ß√£o do acordo e quita√ß√£o de verbas rescis√≥rias.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (411).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o trabalhista apresentada pela reclamada, abordando preliminares, defesa de m√©rito e argumentos sobre jornada de trabalho, adicionais e f√©rias.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (883).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma a√ß√£o de indeniza√ß√£o por danos morais decorrentes de acusa√ß√µes falsas e demiss√£o por justa causa, envolvendo quest√µes trabalhistas e a responsabilidade do empregador.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (710).docx;recurso;trabalhista;peca_real;8;7;2;Recurso ordin√°rio interposto contra senten√ßa em reclama√ß√£o trabalhista, abordando quest√µes de horas extras e adicional de periculosidade.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (299).docx;recurso;trabalhista;peca_real;8;7;2;Recurso de Agravo de Peti√ß√£o interposto contra decis√£o que julgou improcedente impugna√ß√£o aos c√°lculos de liquida√ß√£o de senten√ßa em reclama√ß√£o trabalhista.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (165).docx;contrato;trabalhista;modelo;8;7;2;Contrato de experi√™ncia entre empregador e empregado, estabelecendo condi√ß√µes de trabalho e cl√°usulas de rescis√£o.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (574).docx;recurso;trabalhista;peca_real;8;7;2;Embargos de Declara√ß√£o interpostos contra decis√£o do TRT que considerou intempestivo agravo de instrumento, alegando feriado municipal como justificativa para a apresenta√ß√£o tardia.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (688).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que aborda a demiss√£o imotivada do reclamante, horas extras n√£o pagas e viola√ß√£o de direitos trabalhistas, incluindo horas in itinere e intervalo interjornada.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (630).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Reclama√ß√£o trabalhista proposta por Heitor Samuel Santos contra a Nimbus S.A., abordando quest√µes de reintegra√ß√£o, danos morais, devolu√ß√£o de descontos e horas extras.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (675).docx;peticao_inicial;trabalhista;modelo;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde a reclamante busca o pagamento de verbas rescis√≥rias e horas extras n√£o pagas ap√≥s a dispensa sem justa causa.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (158).docx;recurso;trabalhista;peca_real;8;7;2;Contrarraz√µes ao recurso ordin√°rio em processo trabalhista, abordando quest√µes de intempestividade, cerceamento de defesa e improced√™ncia de pedidos do autor.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (589).docx;modelo_generico;trabalhista;modelo;8;7;2;Ficha de atendimento para coleta de informa√ß√µes de trabalhadores, abordando quest√µes sobre condi√ß√µes de trabalho, sal√°rios e poss√≠veis irregularidades.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (768).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista com pedido de reintegra√ß√£o e pagamento de sal√°rios, abordando irregularidades na suspens√£o do trabalhador e alega√ß√µes de justa causa indevida.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (494).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que busca o pagamento de adicional de insalubridade e verbas rescis√≥rias, fundamentada em normas da CLT e jurisprud√™ncia.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (806).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o trabalhista de uma empregada dom√©stica contra a empregadora, pleiteando reconhecimento de v√≠nculo empregat√≠cio, devolu√ß√£o de CTPS, indeniza√ß√£o por danos materiais e morais devido a acidente de trabalho e demiss√£o irregular.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (89).docx;peticao_inicial;trabalhista;modelo;8;7;2;Carta de oposi√ß√£o √† contribui√ß√£o sindical, solicitando a restitui√ß√£o de valores descontados indevidamente e fundamentando a ilegalidade da cobran√ßa para n√£o sindicalizados.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (31).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o de consigna√ß√£o em pagamento proposta pela empresa Zenga Modas em face da ex-empregada Joana Firmino, visando o dep√≥sito de verbas rescis√≥rias e a entrega de documentos.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (469).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o em reclama√ß√£o trabalhista, abordando prescri√ß√£o, horas extras, f√©rias e equipara√ß√£o salarial, al√©m de pedido de reconven√ß√£o por danos causados pelo reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (344).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada pela Metal√∫rgica A√ßo Forte LTDA em resposta √† reclama√ß√£o trabalhista de Carlos da Silva, abordando quest√µes de prescri√ß√£o, horas extras e honor√°rios advocat√≠cios.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (301).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Pedido de antecipa√ß√£o de tutela em reclama√ß√£o trabalhista para regulariza√ß√£o de baixa na CTPS da reclamante, visando a contrata√ß√£o em nova empresa.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (919).docx;peticao_inicial;trabalhista;peca_real;7;8;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde o reclamante busca o reconhecimento de direitos trabalhistas n√£o pagos, incluindo horas extras, diferen√ßas salariais e verbas rescis√≥rias.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (632).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde o reclamante busca o pagamento de verbas rescis√≥rias, sal√°rios atrasados, indeniza√ß√£o por danos morais e horas extras n√£o pagas ap√≥s demiss√£o sem justa causa.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (346).docx;recurso;trabalhista;modelo;7;8;2;Modelo de contrarraz√µes ao recurso ordin√°rio adesivo em processo trabalhista, abordando a tempestividade e a nulidade da senten√ßa.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (33).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o de repara√ß√£o de danos morais proposta por uma empregada demitida por justa causa, alegando constrangimento e viola√ß√£o de direitos pessoais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (712).docx;recurso;trabalhista;peca_real;8;7;2;Recurso ordin√°rio interposto pela empresa Aeroduto contra senten√ßa que a condenou subsidiariamente em reclama√ß√£o trabalhista, abordando quest√µes de insalubridade e corre√ß√£o monet√°ria.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (413).docx;contestacao;trabalhista;peca_real;8;7;2;Apresenta√ß√£o de contrarraz√µes ao recurso ordin√°rio em processo trabalhista, defendendo a manuten√ß√£o da decis√£o de primeira inst√¢ncia sobre demiss√£o por justa causa e indeniza√ß√£o por danos morais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (881).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Reclama√ß√£o trabalhista com pedido de tutela de urg√™ncia para libera√ß√£o de FGTS e Seguro Desemprego, al√©m de verbas rescis√≥rias n√£o pagas pela Reclamada.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (223).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa discute a condena√ß√£o de honor√°rios advocat√≠cios em a√ß√µes trabalhistas, abordando a sucumb√™ncia e os direitos do reclamante e da reclamada.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (122).docx;contestacao;trabalhista;peca_real;7;8;2;Contesta√ß√£o apresentada em a√ß√£o de indeniza√ß√£o por rompimento de contratos de representa√ß√£o comercial, abordando quest√µes de compet√™ncia, alega√ß√µes da autora e defesa da r√©.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (472).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Peti√ß√£o de acordo extrajudicial entre empregado e empresa, com detalhamento das verbas rescis√≥rias e condi√ß√µes do acordo.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (736).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa trata da habilita√ß√£o de advogada em reclama√ß√£o trabalhista, impugna c√°lculos de contribui√ß√£o previdenci√°ria e solicita o parcelamento de d√©bito execut√≥rio.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (92).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma a√ß√£o de cobran√ßa de Contribui√ß√£o Sindical Patronal, fundamentada na legisla√ß√£o trabalhista, visando o pagamento de valores devidos por uma empresa ao sindicato requerente.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (106).docx;contestacao;trabalhista;peca_real;7;8;2;Pe√ßa de contesta√ß√£o em a√ß√£o trabalhista, onde a reclamada refuta as alega√ß√µes da reclamante e argumenta sobre a inexist√™ncia de v√≠nculo empregat√≠cio e danos morais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (592).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa requer a habilita√ß√£o de cr√©dito trabalhista no processo de fal√™ncia de uma empresa, apresentando dados da credora e solicitando justi√ßa gratuita.;56,25;NÃO;SIM;NÃO;SIM
