documento_id,tipo_documento,area_direito,modelo_ou_peca_real,qualidade_clareza,qualidade_estrutura,risco,resumo
trabalhistas diversas (pesquisar por assunto no windows explorer) (707).docx,recurso,trabalhista,peca_real,8,7,2,"Recurso ordinário interposto por Luiz Pires Filho contra decisão do TRT, pleiteando reforma de acórdão que excluiu indenização por danos morais em decorrência de suspensão injusta."
trabalhistas diversas (pesquisar por assunto no windows explorer) (6).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"Reclamatória trabalhista solicitando a integração de valores de auxílio alimentação ao salário e o pagamento de diferenças salariais, com base em legislação e jurisprudência."
trabalhistas diversas (pesquisar por assunto no windows explorer) (393).docx,contestacao,trabalhista,peca_real,7,7,3,"Peça de contestação em uma reclamação trabalhista, onde o reclamado refuta as alegações do reclamante sobre vínculo empregatício e solicita a improcedência dos pedidos."
trabalhistas diversas (pesquisar por assunto no windows explorer) (406).docx,contestacao,trabalhista,peca_real,8,7,2,"A peça é uma contestação em uma reclamação trabalhista, abordando a inépcia da petição inicial e defendendo a improcedência dos pedidos do reclamante."
trabalhistas diversas (pesquisar por assunto no windows explorer) (894).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"A peça é uma reclamação trabalhista que busca o reconhecimento da função de gerente e diferenças salariais, além da integração de salário in natura na remuneração do reclamante."
trabalhistas diversas (pesquisar por assunto no windows explorer) (443).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"Ação de reclamação trabalhista por demissão sem justa causa de funcionária grávida, pleiteando estabilidade provisória e verbas rescisórias."
trabalhistas diversas (pesquisar por assunto no windows explorer) (316).docx,modelo,trabalhista,modelo,8,7,2,"O documento apresenta um modelo de comunicado de rescisão do contrato de trabalho por justa causa, detalhando as situações que justificam essa rescisão segundo a CLT."
trabalhistas diversas (pesquisar por assunto no windows explorer) (353).docx,contrato,trabalhista,modelo,8,8,2,"Modelo de contrato de teletrabalho, detalhando as obrigações e direitos do empregado e empregador, conforme a legislação trabalhista."
trabalhistas diversas (pesquisar por assunto no windows explorer) (63).docx,recurso,trabalhista,peca_real,8,8,2,"Agravo de Petição interposto pela empresa Cinema Produções Ltda contra decisão que aplicou índices de correção monetária em ação trabalhista, argumentando sobre a data correta para a aplicação da correção."
trabalhistas diversas (pesquisar por assunto no windows explorer) (483).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"A peça é uma reclamação trabalhista onde o autor busca reconhecimento de diferenças salariais e retificação de registro em CTPS, alegando desvio de função e horas extras não pagas."
trabalhistas diversas (pesquisar por assunto no windows explorer) (949).docx,recurso,trabalhista,peca_real,7,7,3,"Recurso de revista em processo trabalhista, abordando nulidade parcial pela falta de prestação jurisdicional e questões sobre ônus da prova e testemunhas."
trabalhistas diversas (pesquisar por assunto no windows explorer) (662).docx,peticao_inicial,trabalhista,peca_real,8,8,2,"Reclamação trabalhista do Reclamante contra a Reclamada, pleiteando gratuidade de justiça, adicional de periculosidade, horas extras e adicional noturno, com base em direitos trabalhistas não respeitados."
trabalhistas diversas (pesquisar por assunto no windows explorer) (627).docx,peticao_inicial,trabalhista,modelo,7,7,2,"Modelo de petição inicial de reclamação trabalhista por rescisão indireta de contrato de trabalho, abordando questões como ônus da prova, contrato de trabalho e equiparação salarial."
trabalhistas diversas (pesquisar por assunto no windows explorer) (563).docx,contrato,trabalhista,modelo,7,8,2,Contrato de convênio entre uma faculdade e um sindicato para oferecer cursos de graduação e condições de matrícula e bolsas de estudo.
trabalhistas diversas (pesquisar por assunto no windows explorer) (526).docx,peticao_inicial,trabalhista,peca_real,7,6,2,"A peça é uma reclamação trabalhista que aborda questões como jornada de trabalho, horas extras, férias não gozadas e danos morais decorrentes de doença ocupacional."
trabalhistas diversas (pesquisar por assunto no windows explorer) (47).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"Ação de reclamação trabalhista por acidente de trabalho, com pedido de indenização por danos materiais e morais, alegando negligência da empregadora na segurança do trabalhador."
trabalhistas diversas (pesquisar por assunto no windows explorer) (332).docx,contestacao,trabalhista,peca_real,8,8,2,"Contestação apresentada pela reclamada em uma reclamação trabalhista, impugnando os pedidos do reclamante e argumentando sobre a improcedência das alegações."
trabalhistas diversas (pesquisar por assunto no windows explorer) (547).docx,recurso,trabalhista,peca_real,8,7,2,"Recurso ordinário interposto por trabalhador contestando a decisão que não acolheu seu pedido de horas extras, argumentando sobre a validade da jornada 12x36 e a necessidade de pagamento das horas não remuneradas."
trabalhistas diversas (pesquisar por assunto no windows explorer) (196).docx,recurso,trabalhista,peca_real,8,7,2,"Embargos de declaração em processo trabalhista, visando o reconhecimento de honorários advocatícios sucumbenciais não mencionados na sentença."
trabalhistas diversas (pesquisar por assunto no windows explorer) (297).docx,recurso,trabalhista,peca_real,8,7,2,"Agravo de petição interposto em processo trabalhista, questionando a legalidade de bloqueio de valores de aposentadoria e a nulidade de atos processuais relacionados."
trabalistas diversas (pesquisar por assunto no windows explorer) (646).docx,peticao_inicial,trabalhista,peca_real,8,7,2,Requer a conversão do rito sumaríssimo em ordinário e a citação da Reclamada por edital devido à impossibilidade de localização da empresa.
trabalistas diversas (pesquisar por assunto no windows explorer) (928).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"A peça é uma reclamação trabalhista que aborda questões de equiparação salarial, adicional de insalubridade e FGTS, com pedidos de condenação da reclamada."
trabalhistas diversas (pesquisar por assunto no windows explorer) (587).docx,peticao_inicial,trabalhista,modelo,7,6,2,"Modelo de petição inicial para processo trabalhista, contendo informações do reclamante e do reclamado, além de questões a serem abordadas."
trabalhistas diversas (pesquisar por assunto no windows explorer) (156).docx,peticao_inicial,trabalhista,modelo,7,6,3,"Modelo de contra-notificação em resposta a alegação de abandono de emprego em uma reclamatória trabalhista, fundamentado na rescisão indireta."
trabalhistas diversas (pesquisar por assunto no windows explorer) (113).docx,contestacao,trabalhista,peca_real,7,7,2,"Contestação apresentada pela reclamada em resposta à ação trabalhista, alegando inépcia da petição inicial e defendendo-se das acusações de horas extras e diferenças salariais."
trabalhistas diversas (pesquisar por assunto no windows explorer) (257).docx,contestacao,trabalhista,peca_real,7,7,2,"A peça é uma contestação em um processo trabalhista, onde as reclamadas defendem a improcedência da ação com base em depoimentos e documentos apresentados."
trabalhistas diversas (pesquisar por assunto no windows explorer) (686).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"Reclamação trabalhista de Odorico Paraguaçu contra a empresa FD Costa – ME, pleiteando reconhecimento de vínculo empregatício e pagamento de verbas rescisórias não quitadas."
trabalhistas diversas (pesquisar por assunto no windows explorer) (212).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"A peça é uma reclamação trabalhista que aborda a rescisão indireta do contrato de trabalho, pleiteando verbas rescisórias, horas extras, 13º salário e indenização por danos morais."
trabalhistas diversas (pesquisar por assunto no windows explorer) (422).docx,contrato,administrativo,modelo,8,8,2,"Contrato de prestação de serviços para construção de creche, detalhando obrigações, responsabilidades e penalidades para as partes envolvidas."
trabalhistas diversas (pesquisar por assunto no windows explorer) (467).docx,peticao_inicial,penal,peca_real,8,7,2,"Impugnação ao Laudo de Avaliação de veículo apreendido, contestando a depreciação do seu valor e solicitando nova avaliação."
trabalhistas diversas (pesquisar por assunto no windows explorer) (255).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"A autora, enfermeira, busca a concessão de auxílio acidente após a cessação indevida do benefício pelo INSS, argumentando sobre a incapacidade laborativa e a responsabilidade do empregador na comunicação do acidente."
trabalhistas diversas (pesquisar por assunto no windows explorer) (684).docx,,,,,,,
trabalhistas diversas (pesquisar por assunto no windows explorer) (210).docx,recurso,trabalhista,peca_real,8,7,2,"Recurso ordinário interposto em processo trabalhista, com argumentação para reforma de sentença e cumprimento de requisitos legais."
trabalhistas diversas (pesquisar por assunto no windows explorer) (585).docx,peticao_inicial,trabalhista,peca_real,8,7,2,"A peça trata da execução de sentença em uma reclamação trabalhista, abordando o cumprimento de obrigações e a aplicação de sanções em caso de descumprimento."
trabalhistas diversas (pesquisar por assunto no windows explorer) (154).docx,contestacao,trabalhista,peca_real,8,7,2,"Contestação aos embargos à execução, abordando questões como sucessão de empresas, diferenças salariais e juros de mora."
trabalhistas diversas (pesquisar por assunto no windows explorer) (111).docx,contestacao,trabalhista,peca_real,8,7,2,"Contestação apresentada em ação trabalhista, abordando diversos pedidos da reclamante e argumentando pela improcedência das alegações."
trabalhistas diversas (pesquisar por assunto no windows explorer) (679).docx,peticao_inicial,trabalhista,peca_real,8,7,3,"A peça trata de uma reclamação trabalhista por acidente de trabalho, pleiteando reparação de danos e justiça gratuita, destacando a negligência da empresa em fornecer segurança adequada ao trabalhador."
trabalhistas diversas (pesquisar por assunto no windows explorer) (85).docx,modelo_generico,trabalhista,modelo,8,7,2,"O documento apresenta orientações sobre a produção de prova testemunhal em processos trabalhistas, incluindo um modelo de carta convite para testemunhas."
trabalistas diversas (pesquisar por assunto no windows explorer) (498).docx,peticao_inicial,trabalhista,modelo,8,8,2,"Modelo de petição inicial para ação trabalhista, incluindo fundamentos legais e pedidos ao juiz."
